id,label_kmeans_10
tgD3KSi6QnqSJQ8kew2LnA,1
dqGMB2W7TL29DUiA7zVZ9Q,7
GX5bXswzTWKKl4flf2Qv6g,7
5iBoTrqJS7mO_oNfcHF59w,1
D47fYxeKReCT0JN7fQr96g,1
CR_v6vvxQaSiTR1eSe9DTw,7
4IS9pUT5RDiy1Spcz6egeA,7
TdRSyl0kReWBtZkkPSSOLA,8
0nUPUA2qT2iUFWredIERTw,5
LMzPT3sRTauIhuNFhUCQLw,3
Vh87huEoRA6KtaS68yTT5g,7
pOpozkeTSk2IE11CXNWDjw,5
YXkVUn0dSWCHDT5T4Zmx9A,8
reSyu89bQWmlXmtPAEDBDQ,7
2d26MYnfQq6EFPqC6eIscA,7
1rAlHNBCSaCHHIjfaIILtA,7
YsrY3RYURES9yZVZkEEN5A,7
PnOQgPErQGWUIZFol8-QCg,8
1FvPoISySBK_K4iSBIdHTw,1
-7fHi9pLT8ewNX3-i61bOg,1
yrVhudotREGAvClnwpMCXQ,1
zMVZTRsPRNqP50nP1F1WTg,7
UrMY6R6aSYKOTiBzIN1M-w,7
vhggvK3ZRnawAvkwr2UcTQ,1
iQ8VmGGMQvSnuBTZh0-g-Q,1
2YULBYzxSI-0qOi9ysDYGw,5
s02mqw6ESHmEDf89VVHo1Q,3
8APGSCbmThmQC5YXsPlLbA,1
gd6z8kGMQ5yipRCSGqts6A,1
HLwEflinTwGWQ-j160uwPg,7
YyVnJpgZQ1CaoyJesuzObA,7
Gwl6DbLITservw9n4oHB8g,7
BHXRaBraQPy42i5Bh_hNxw,1
SnT9addBTFa-q1BB4-LHPg,1
rqsL80xPRh2cUwNdvqF42A,8
JHZvDWJHReClf5J-iVMhPw,7
gD9bVRT4S5SsTv6ARbMlRw,7
zGg23ez0SF-WzzMrktXQWA,7
CJLynjL7QeS8Y6JbSTWzbg,7
uiyWGKCuQ7iJIuasGvGXoA,1
u4COM0RSTNmFeDR9AgtfWQ,8
x2yfpqNUQPmERNoyBvDPqw,7
tvglcD2PQ4-QdBI_DeaeOQ,8
V49rZrbkTK6y5e5mIBtZmQ,7
VEG8I3BZRPmmuyPgckXEQg,8
MJwGp02ERUyDRpnj-m2wxw,1
O1RyEw4IT-OWdoqpm9Ri8A,5
IIL2RBqEQzKUnRyJokVSlQ,7
v86sS7eqRP-c3Rzi0rNMOw,1
elXlic2_QOKMnYYNRNGymw,1
Z7U-N6R7TOOMXdgp2OcivA,1
02CCX4ynRVi4x7w3-8H5aw,7
Bhy-kEN5R7WDrxcuGcTjRg,1
VoySBcb_Q-ScjrPU_qFOtw,8
iBGhrEqKQSitAYKKgHMxlQ,7
buPHUxSWQ9OXRRJFzgGP1g,3
b7QXayo6SvmfqhRA_RWbEQ,7
ibW05u9cTvKlgoZ5k21HmA,7
-3SALQM3TYixD3KldLVbWw,7
07-gtEG3TjiUOxX1FyExvA,1
q-gnbK37TsWbtU3mIHMUBQ,7
k24h1ymBTzKfK6bJ05qx4w,3
vQOB5HuxSyeDEgFAvr2Daw,7
7cEG8x2kSge1yCepkn1yUg,3
cvMssD_8S_2ohzhhwByATA,7
HCTkgc_-SbSo5G4jc5sGRw,7
Mb8wRs4MSwi8jI3BfDVmbQ,7
Y35j8MF9Rn-R1WYbsIJ0Lw,7
T2RZxg5yQ7GM0NBVSDmsuQ,7
EMPacd54QwC7uR0OUQpChA,7
hnwJTFe4SFi5Ret0qvxuEg,1
R0L9d56mRzCze04aY90zAg,8
vZyMKDRUTyqV6SXFmhRa0Q,7
E_w8Sd7LTpe0IG7xfznVDQ,1
nEW-nTHKQ0CEUklMfcI4hA,7
JJQOgbJOQcWVAjFpOhfTpQ,1
A-Tzw2MRRvaSHRX7xPDO6w,8
_Z7OJazGTmOVlwBSNMbD2w,5
cPW0zDUhSCGUICzX2p5CTw,5
TJnPCNALRmqmrX0LX4QKPQ,8
M7UkfWI5Rq2hcsxA8AUM3Q,1
du2wqDuoTIicBIUod7K9Sg,5
90q4qkn3SeGCU3aIq2Xdzw,7
MpO48YuGTDa-QKLCUaVHnA,8
yShaJtiRRKy98PnZALQ1Eg,7
JyuBYYSlTuKCBG_OQRVD5g,5
5bwRzoC4QCqLofGJcWyDIA,8
INLWwXHFR9qdw2mvxsChpw,7
Fj6XpyekT7aA0N35qxgueg,8
bYG42GtDTi6YVUQX4Q13-A,5
2kFxLbx_TEWTEOCR9s4g6g,7
wGgaFd2LRWGH8MqoYa6xlQ,7
Ebw7Bc3cTfqobPUk1StQ6g,5
_n_zrxunTVG5Udg-L0F7Sw,7
UtEkk1t2TSiEV6VlBXTQpA,8
PnUy4p35TtWYdgqdYjyykQ,5
bONYaA6YRa6hrDetwpC0OQ,1
OQ8NwVHcRp6Yyd0SqmM6YQ,7
9f33x-_NTk2Pncg0hUKTHg,5
glhn5aamTAWD775GMl4lMA,8
d6gjGrjdRQqxt_KMC83Vnw,5
FTgqdS2ZTIqQypJgtNAKdA,5
TZTyQ2EDRVuwOBqTD00UzA,3
SiqH9zvdSCWbxP9c_8bC0w,5
NyhhbW-1QSytSN2yb2hwVQ,1
aR8snMnsSnqwNi7JTiJa8A,8
fd1B585EQoyoPG4VEVVgEg,1
mbipbAiYSwWu_rQOdSzMaw,7
N32OJGK-TQ2L_5xDiZQUIw,7
IKg4-T2KTeWlQvfWJm79dg,1
DX9648c8S0aJ6F7HVkEw5A,7
jtG7kWyWQWOFzJK-07Sqyg,1
d1wht0QYQ7aAnEbqUc46AA,8
F-Xop1feQdWCLyz6JLMyIg,7
OzJTMgHfT-SzCCbpzA2C5g,7
_XHIehJ0RBqD6MCfsILT_Q,5
WOTvweZLRpetcly0RgrmRQ,1
7lXCPV2ZRnmx9fyewuWMYA,1
Z6AjDFCgR62NhMGUYWBTqA,1
FdcJEcU7TduaxNT4HoD1dA,5
cwYHT1n2T_KRzw_BjqwSsQ,7
3_3FI1xvRKm1iO8T1AlxRw,8
3r8W4bl9Qs6MVYSzR3AIUg,7
muvoYVCiSeSp35cTRWkxKQ,1
p50lytntQrSyWONPq_ksEA,1
8p_VrKaET9O7tmWUs3-qxQ,1
JN0P_fdoS0ilCwAfjUDm5Q,3
FWdvLDpNR6GG9uRG3nplsg,8
WEfDghOAQQyQEvPIQHfPLw,7
teBPw1aWQuyavOEPFJnHWw,1
z3URNxXxT-CFGeoR_Acupg,1
_yo0NcwXRBqk88_bu9IWCA,7
SvJWKHvdTyyvbzPPLbGusg,1
71sXHp-XT6mJs04KS5Fmzw,7
OSW-9NpsRKytDyAJh0M_FA,1
4dTU_HHpS7GqbeOEl6St7g,8
K7AqPQkfT4yZJ3iPhJ2H0Q,7
f3Trg9c5TvGcrgE3twMK0g,8
AxIBmCNmSNql6cflmEUjPA,7
K9hnac0aTfSJ9aXvO6MK6Q,5
diMk7vcSS5q8lXjcE3drGg,7
bmd_wwzjSN-lzVughbmirA,1
QkKmFa-rQSCrr19GsbJT6g,3
-6KLPSL-SJeIsBiLR2d6Ag,1
oOdSDTvhS1ioPopYYZI-rQ,7
cQ95SpA5S-6iTFo40rjp6A,3
v3gihiRXQt2VSzzOkRXNLQ,1
c5BcjhINRyGC58mHtS3B0Q,1
ZJ6SFHy-TiyT0AOc22bSjw,8
AN76bNN0RCSADv8Hv-M8bQ,3
k5moMSMTSf-mRHTLY_KK4w,1
vamwy1sYRSOlOcYRWoa64A,3
W0N50dD-Q_iIlfRThO2btw,1
YNEmhCIPQiiZekGmvLL91A,1
n8daK6WCSkqfwEz6pYlzXA,7
__EF4LJWTQO_V1PxlojtJg,1
9zwuwCg-Smq1sZxrQyPhtQ,3
1uc6Ne7aT2ebcV5bxn3GTg,7
UqSuDrs2RU6NoY-LJcuE2g,1
ixhPWGJuSseRaTkCN8CZWQ,7
wH1ChjD1Qr6I-hg2hU9h5g,1
ntWOQzZRQDuqVo-HWfulRQ,1
Whm3UvtmRC-NKJ_n2Qs7rw,7
yYbR1msVQqm5CMWb_vxAgg,1
bUXqQzChS3ydIjha5FT-YA,7
k39msmqMRYei3zw6jdir2w,1
rYLOUh8eQ1OPyQQjkj-6fQ,5
hFP8WTcZS2me12ETDrZpfg,7
Y7VRaIXyRKqbE-XOBcUFMA,7
GPXBCEXQSumKVWZhL8S5TA,7
lWUOlPQ3S_WvMu-Iu3D4aw,3
6VJ1kD3OSrK8tV8aJ_tNJQ,8
TboNCXDTTtqD82-Dps0L3g,7
0keBoStgR-S9rQe2800Dgw,1
mBx9SkzkRgGO5_xK7i8Spg,8
-EaB7TWgR5GvVAmcXPWKCQ,7
ZprHtatdQjGd2YfFFbZhUw,8
Ce1JNlLUQ_Sj9roj7Lkjaw,7
vFMRwQopTve9_WP2LBT_gw,1
_LHaDaFsRDyvsMeGOxGhVg,1
NGpNs7s-T3WkCEj4i-PdYA,5
0LueDnt9ROmNaZIEBKkZ5Q,8
9K4FRzp5QPy8FHP4TumkuA,1
X_2_0N4gQ2uRq82zZR7D8Q,7
FHH9zBplS9e4dMsMpqMHyQ,7
H7GNQHMeTk-Lynkc9dg9Rg,1
cXDy0XX7T8KWq8N6xKrPwA,7
_KwKmHG1S7-O5caxv6WN-Q,3
hcrkQkR0TbGHMiGrw166-w,8
vWyjBXqXTfuh39WB9K0I6g,1
iNH6frWiSCOGM2FbOo5sMQ,5
K_k1kX7BShuRVMOOxiuPKA,5
zezGCnc1QrObP86kwNeIjQ,8
7r50W01GS7mdkP3vkGuQrw,7
CE_XZAIZQneuvulT1pwz0g,3
_sKB4vmeTz-f-2G4xLstPA,7
iOHn4RK4QX-sDYOrfI0rcw,3
vrU4FzeNSGyipymO3vNB0Q,8
o-8xiwpOQ9izScwmDk1QOQ,7
INLCZNkmTjaKPP07qgKOzg,1
oqLAQwXvRnyU47avh_XkyA,8
4aeqeuJ-QdqS1MEdAGmWNA,7
BiyOPWyjReaQfRwei1zQPw,1
bQoieIAmTsaQRuVkWkHTgg,1
gy6JoEAGRSqGwAdSKUAnQA,3
pDAD9ef4S1OqAGEbvsHi_Q,1
rOVBMOIEQqmUD2FLV_lO4A,8
vOFPq7AwTvmSD6b7dkqBqA,3
ogBffiJPRG2FnZt0eqYcqA,7
0M6_5C5ZRZ6Ob70HRCU-kA,8
oSEfCqmHSTu2UGjO2bBCfA,5
-__BbZinTHm_1Ic8Zxgmjg,7
jpmdH-IxStCX3eWzJvgG0Q,1
EQWL1NKeR9Ow502wCLiSyQ,5
oqJPoLG4R-iuMN5pIHbKAg,5
kIQC25DIQN2cYQm08Rb3mw,7
4mF3fzB5TmiWvjGQWfZpKg,8
sCQDx1OwQ4mbkETHvB0Hcg,7
S-_Bu1KnTN--wmSwektY7Q,7
pCOv1sVVRM2fTZP_hBnEsw,7
z0zkYkQQQRaA8uRRNjJ7lA,1
teCLsQZHSIKMGVIYINk9Ng,1
zrb84MVuSMS7_L42--Jz4w,7
9Mju3r-2SfSwegUI1tnynA,7
Fwoqtue_RIGTLTLyieGs2w,7
oSmMTLtZTteiFu4NSrXMqg,3
sea9zal2Sk2MH8BVcbJNYQ,7
hEI7A-0_RBGnmz9xd9avYA,8
0zhAADhPRQW8zFrhC3OQjQ,7
HhirFdH7SniLUbzQDZmrqQ,8
hUmbPxgLTyGbT1ueMlyTRg,3
K3X128X2QhmqnHTZTjISbg,7
7A36Bzn9TAmOUK_rm3l6Fg,8
OpHq_DXeQJWHBRqEN_gK0Q,7
rQKGejskSp-dkDfFKz1Kvw,7
_i3mCs9jQyChCc316U2epw,3
mnErmobyRjWK-EzyRHd5Zg,7
rU13t1dzTL-K7jyMqcF43Q,1
mYXv2dFcTc6RaupiWz4rLw,1
X7sNUhABTwi_vSADR8F7kg,7
4fQPoKUyTxWk7n_G4zyM9g,7
XIJWM89xRKCLmroCfE9YEg,7
ECPZfPLLRJKJWhbRcopuKA,1
uF0TXPdrSAyiOEvT41-mfw,7
twpiEfr7TFmvRaHyiVI9iA,7
GoHDB0S6QDmKnVD_m2caFQ,1
KeLySkqASwufP8y8MpsvDg,1
2p3GANcvQi6ra_gfu9nzcg,7
OnFaEOR4RFSB1U5K5jQyVw,7
M2r1LsdTRPKbF82m-hmfZw,7
Oeaef7AFQzeLHnNQ4GeNsw,1
FLwP1dZbTCuSomDkukBnJA,8
gyYaRbanSJeD6TtpyCA_iQ,7
sbCc0uJBS0Kp841Se2hKGw,7
SsmTjhlMSYyq5Jx3Sr7_PQ,8
20_OaXgLReOBHKtRcIGVbQ,1
BDEdJhaeTxeKjp9gUB3d5A,3
oxYKPCITQCq3-68nXV6LBQ,1
eXX_YFs9SQqQoI6h_nwpgQ,7
Kuz0YJo8QgapjYFdnL2lew,1
Ch2MYqAaRHGn2crE-Xku3Q,3
lzS5AwmRRVOPWp5Gkx_28g,3
Z-Y3iU6bQL-hMNYMZcjxsQ,3
ioIjEI90Rd6lEn1moX_qxA,7
9Ic4TolxRL22Fr41jtRXiA,7
sIbvPpJEQdW67G2qElS1HQ,7
pUpjrShoSLmUxUzuLUBb6A,7
xhSBGnaVR7efjNOFDJDgnA,3
yba-C4ZvRJq4p-4Qa0i-NQ,7
dR4xKAduSsSqugCH26iwTA,7
j_SBFvvyTgal3XlIHsUdGg,1
fujlUd7tQEG22gzKzr0ROg,7
sEbQ3wloR5qsgfBg8mdWkw,1
C3fpoLILTOWgcGacgksd7Q,7
r8gYkaB1QnSW_vURb9LUWQ,7
WPK122osSIu5v6ohwcCT_g,7
io-JVfPlS3iUA_3mfvjo_A,5
rNU8Q7siTt-R_49iZef5iw,5
OvLkt_nHRZ6dSk-y9QWKrA,7
-upPV5HXR0aeyW3ZpE9d6A,5
axzFbrJXQMmTpUvOyQ_6kQ,7
yi4Ai8znRcyjtSpYZzRiYA,5
otTMhvCFS1CbgSyO7IwAMQ,8
5iBkHemWQhqPcMMOylOGDg,8
roaEAIPEQHCkQ4KquDlhBA,3
8JD2s7_oTgO1nwm4YHC__Q,7
WanLhYNFRPSJIzCVTkOJuw,3
Cs-CE2RSREuDZUnXwruGQw,1
evp1AD7OSsCMmbUaA0aqOg,1
wdpOJKwbRo-eV5J4a8T0_Q,7
138_skjYRKqdW1tJKuBrbg,1
VRPtrtfXSOOQImAQuRiynA,3
ZlFu_938R02XkpH5P6o5Pw,5
ht7YtZz2QOKsaG9_oimx0A,7
Mv6r4shlRoKk4jEWjP8qYg,1
N9PXrYyITiGzBUHjdUoSAQ,5
sAtLjPa0TKiBKDAPJKC9UQ,7
fEDu0GyBQRWejB-5tcdL5Q,3
5uHKt0MqR9ygmNStWl6EHQ,7
jLhg5zuQQQaNxMZwwshyxw,1
aZsFcTu9SNu9NiANGpyqYQ,5
7wTS7FnqShu3UWsquALaJw,1
BDd_U8UOR_emJ8z8xfZ_0w,7
5IQYH7lhSYG0dgoUVxawaQ,7
Tu7zGsoMTh2lVTU3NnBUDg,7
aqeCQ8B5TRaLWKadlBYk2Q,7
rFB1FWA8QcOlrg_xwRpZMg,3
5O94UYQGRRCgJ7y-Ma8Vug,1
5mBQdepDQJ6jNz9kd6IXUw,3
4nJ0nw2mQcus9Az2TjEAtg,1
ble4EpmuTJ6wJSUVpC8HGg,8
cJyg-L5WSC6vHRmNNWcgLg,3
15adeV4JQS-Q9TDMQJruIw,7
hIOiHHWRRsOS-oa2PFsmBw,1
TFBDZ-wVTzWUp7FCdsET1A,8
AFr7AcgxTdWb_dUlZYYbuw,3
ZL04H73zRLyQKgLpN7nepA,1
CUBz9FHRS4ay4dMXvEwAaw,1
OrSw1Q74QXKrfqBtL3r-YQ,7
6sx0uHcpRhOrPsF5fef9Gg,1
frDeqT4zRWC8YGpXrYuTvA,7
D0Jkjss9Qvmjx6g3GXBueQ,7
3ydIzSbTRRiq4bakd9zKBA,7
oZ8c4Kw-Q5mmwIF_sB_46A,7
jQFpgDRLQyS2RKONBPT8yA,8
ZZoEI0h9R5ugU_uON6MV-w,7
Hm4l20xiRXi0d9PiV59uNA,7
9P0SaLYCRsKzoRSIxbiJcw,3
_Etfm3ZRQzm8pDQrjnKUJg,7
kDPqlzaESASPVACLhR4niA,7
azqsigigTUaASTNNAzcnWw,7
LfC6T_dlTwWsuT8tPmhFtQ,7
z9JDgxGGRbqJJ2zmxCriUw,1
XHcQ2L_fS5uZibqCsh0Rfw,1
o5rZUTiVQyONVJpIu7HZnA,3
YcgfIeUVRm2DTcH0uj2QXQ,7
fwHJ_U9cQdun7FVl3ZkXCA,1
2y_7FysQS2OfuzK-OiUbJg,7
9SCrThsHTVGG-nQZXkG0Pg,7
4msJeEvtQ6axj_lJ8ZtCQg,7
GXcEkTYNRUK9lfiL5Xlchw,3
E0Evt1loRtmL2noU1GExug,7
zEAJFUxvTdi2G5233k2BxQ,7
YXWMqh4ST-K2gnOfDIVwWg,7
8cx7Q9J8RgWzjFXlYDgccA,8
HZepqqg1Que1Fgg5Uw0XYQ,7
DCF681veTueZkqzl_xU8wg,7
K8ZnMdXGTGWkzGnwAhiU1g,7
qhhMhEYXTH-St3pJo_Nisg,7
J2eQA_FQQC61VX1YIWroeA,5
59OrSxn8ToesyqZGm9aGvw,5
dec3gwOTQ4KRJFst1wh6JQ,7
0w0VTiahRF-gIh5X9AGLzg,7
Fo_KKpPOSlW6jjBLMDWmZQ,1
XjAuhrxIQ5KFOzoT1c22Qg,1
p3qDDWFTQrijBF1VuD8jJQ,5
wSb7v2oWSCK9s1Yl8Z9vAg,7
VMDZ59rwS4G_K8ry3IKigg,1
wMQIkts_QrKuD2QjD6sEjA,5
IR5yFR2CQamdWUBm7Gco7w,1
zwPYlJx9QtePqISnZWvXxA,3
ow35El8cSVCV39kvrvor0g,8
s1UDTWVlTb-a_Os_LWXwpQ,8
2kfAIWDpTfSrSB1EDIS9Yg,5
gWBXQ-AaTAyCGEo2qKl2IQ,8
GqaOfchCReC0IQzYOSrOSg,1
YM7F4iR1S4ecntQeSwinrQ,1
VCxMjHz7RPi8De41oXCvvg,1
L_1a_fADRH6N9k-AwD6KUw,1
_Cnpr6nQSVK6_5FQ_RE9Dw,7
H5wtbkB4RPOTZ5AswvprRg,3
1EvvN91kSzSPWn--36LHXQ,1
YiwX3djNRnC5cLLFoovivg,7
snLfravbRa2-W2HfKlmBBA,8
z2rhTKC9TwOsNYjYRv3WIg,1
VddSmHMlS2qGyTZTspFyqQ,1
K5_KjHehQwqjL1iIpUTvxg,1
dvcxi3_lQiugd7ougbGkeg,7
9gbfZlzQQOOG50B7q9cjEQ,1
sBMKrPOBT_elGIYTi3XlVQ,7
AM44chXLRYS2htYowY8DnQ,7
lFBe-JvoQ1y-qu5c2sf_8g,7
GtnTRPaKTeiPRauRblDY2g,1
4pobunz-Q8y8NPxc5pGmfw,7
2ezI0cD3SgWqReEZQdnjUA,7
xegDkWZgQm6TaqO4xacYpw,7
NSeZSXh_TgC_GrWaVzCgXw,7
fpfpygRLRQWwzZZxOdGEng,1
eYa0zajYQtOSxqMZ81NZiQ,7
vM-4-1bnTpWGq8jInvtQCA,1
OpoKAc-SRQKGsFEkaiZcCA,5
WBva7Cd8S06mxBafZd3m7A,7
Tn9kXCGVQwWWwMl_SNMglw,7
kETFC6T5RFCS8eSr0XtwXw,7
O07UhNFfSKGRVyQ0vzHhvg,8
SBF5oP9zR5q4tRrB3I0dog,5
4IMeWZyKRnyC-6i7HbQQbQ,7
ldt4zTRnTc6GbXbA6bdY2Q,1
fP20rrc3Tba3MzNil7eMaw,7
6A-Yu0CsTbulDRulTBXQDA,7
zhY8eNxZQ36tOVby_dJuyA,3
lBmczF7nS4-hLp-SpOHMSQ,7
U4XQoPzjSFux9imqUwbZHw,1
9_EDmsVnR0y2lOhX5Cblvw,7
mZQujvS6RcSc-BAtoGkJIQ,5
oHCPgKllRkqkUyWkRfey7A,7
mMSrSi_MRcqU8MKEgOMVzg,5
RHUsuuN_TuydFbVFQewu6g,8
kcI5Kr-HQQ-MNYd18y1lEA,1
AMQgSpxJShG7i_9nsCAHbw,7
yqhR3SnORdq2OcwVG5PGPw,3
SdmbX7JQQEqtOBiWUQDc5g,1
vJeyuzjbTsmoFPTd4C81qw,7
-lImEbsMSESlTVM2l1ivCQ,3
wWhXCGHGTjOV-BoSTxJ55w,1
AdeUL52BSMSAHNhFC1OM2w,7
BK8uD4lSQNG_oY3Dm13j6g,5
UCbk8QCPS8et-H6lMh-efQ,7
szkZZCW-QPy4d-CGBy8Veg,1
HnxyTxU8SFe86c3xTQ0nXQ,7
Kii9505DRO-e4ew3a7aafw,1
VphrFf6_TkyTuq-Kz7P3Zg,1
C0P5U9PJTXC-d951-RG_2g,7
es3GbiSFRhi0CdVGKWgcFg,1
94tBWKsWST6j_gxcZq2k9A,7
pj6fRSl8QUC2XhaNW79pTQ,7
neBYzoRWRsu7O7fUlcTeVA,3
p1SDtzLpRrOiYM3ktp5Tdg,3
dfeFLX0BQBiNpTWcLbuQXQ,7
ad3pO0NAQiqqngn3rtVpKw,3
pYTlnf51RkeEv_ocDe4XMg,8
PORTW7XsSIibtfF9L_7Rvg,7
uxo3S1fsS9mKTZMMVAGG3g,7
3OHs9WTCQAm1Uw_nVKihlw,3
avYlQ6YQRmqJHnOCnUHTOQ,7
5YhYPJpYSrCgVVmylJN42Q,7
xi3I5PTVRrimrg5tCcJe_Q,7
XWsuHqL0QgqLKgx8a6YLiw,7
jEzxEXnmQBSBcTcv0iFOng,1
Chgg0nVJRz6dnFzuYPVemA,7
2mDKLys0TOWjvkRypnhHzQ,7
sykun_PmQJevjhXauX-r2A,7
5Kua9JGXTkC_7ph_D0XPvA,7
FQHauHq0T6GhAllE4dxinw,1
cX4NSrufTrKCx2yqZ7j20g,7
vcMCL5G6Tl-pbai5OXWOug,5
NKfkVbp5TPuu9zOBjKet7A,7
H7xs9JssRUO7VG2F_ywT2A,7
65SEn8mSQTa2l8ZWcCYtbA,7
O9DyQ4ZyQA-qJ7tXDzASIw,1
I1GeZBFAQ_KYFwbSuLAfEg,7
4CPFlZrTQoCYKFCQ2wmtuA,7
3VDZHjHHTreqS5X8OYCD3w,1
js0kC3GIRR-86jKeTCpJdg,7
frZ-3hVlTHenNoPFFAgt0A,7
IOCcOs8RQCuIk-JOZUm6ew,7
agkH4E0fQIahUpN_B_9JKA,1
qwSGCZM3ShybTQvIoUCDDw,7
GwLE7Ju5Tp-CLR5oGUDGFg,7
YJVrSlo2RRKiCo2wmCMr2w,7
Ez_rDFdHSS-uDC8L0jYw_w,3
wR1mkIBDTESF3GxBsrMN1g,7
dClnW7k4SNGEraTlP2aZoA,8
z7Mp6l3QSa-mJ81P1u3Scw,7
6XzulRNUSbObNo8S0608Vg,3
8CSWPFrCRxGc98uW4H7Omw,1
mmOL0chOSd2j6zOenJqRMg,7
lXxvvUS_R3ekGZuqWoSm3A,5
bGAQk3KbQ8ikiAcR14EZSw,1
x-N05hhPTmCo_uwgeFQuQA,3
0BJDgNBkQNqjAzfxGwm4vQ,1
Qk1i3ZveQoaSZlpLECp_vg,8
DS0QnbSfQXubBnJUjrenBg,8
ygRtp1wjS8KTudRlaYByUQ,3
hix0j7Z8R7WRTRm-JNVtog,1
mqE6NHNkQ1OTQT4sL--EJA,7
dBNA7ycRQzWJ8lMrSw2ufg,8
aAuIcrhARjOgbbx0S-PYvA,3
w7UNPib_R6GX5UanURAV5A,1
-7KO_qqERriaJaPHQG1nrA,1
SeTwkQ_uRhybmr4pqjKgqQ,1
nfMv4BCXTJ-hA_qMHfYb-Q,1
SOcNxIE8RwWsepgqDMCVzg,3
ImpPQNMVQ8yUr4qOxtqSlQ,1
hw6iDwPxQSao7kSL6LK1PA,3
f9HFwj4IQiqrzmsLM9ARoA,8
setvFWc1T7OszbPUJJq-VQ,1
CpehLorYSly7VlZ6_5-Xww,3
Y7Y5hMHuSAi2qOcP2-VWug,7
wG5Fiv0aSAuwsv1fSGACvQ,7
j2T1VFBxQkKHml4ku6B_5A,1
WDuhEtTDSu20YHEUqGh7yA,7
0BD19ZGFQXCkGgrDvPfeOw,7
_9IInL8EQrWO4AcGbtRGrw,7
WmLhnCg1Q26LJ_oBDWyyCg,8
SvtpDKkHS9uo_0EU27hcjg,3
78BmCrFXTTCG65e5k2KGkg,1
A8YsnXOuT_-ioYXmOzl6Yg,1
G05Bw1h5SxG6uEWcJJ1GxQ,7
BYFLFH3tSuKhWVk5XqJQTQ,7
v4b6CVFmRhOqSZsfq5oLLQ,1
tc_3hX3PRCW-ru7VGPwLfw,7
l5dWNBJxQ72f8q4APZk0Iw,5
magB2Pj1Q1q2_m3FAfMFgw,7
q7SjUFA8QFy5zpSF0POJ1g,7
x2FF4RIXT2ili52DwpdQPA,8
iIcOaPiNSbSmEJAo8-Gg_Q,1
keIYYfYFSbyhEOESJmryyw,7
rvo42YTpR_i9u6fgBQp34A,7
UL2dncFURNaAVa6BLkUJgA,7
ZwoLJOPDTLSf-HWYvGqejg,7
YNYgnSPOTnC3xlVRVMVMQw,1
3QNNsRc0QsWtn1p_Qjl9LA,3
RP1WcZ9xScy0LsauiD7Qbw,1
yWgB0XZVSy6TONr9C0c21g,1
Jg0Q2vRIQomeoTfu-8MpfA,1
X0alV6SES2qDttWGUF_dpA,3
qE6TjLY7T6WGGVmpw3zbNg,7
fHne5tvaTKq9YANtvRM2QA,7
-e_56J-zTHOU9ScQWn8xdQ,7
1lCpqRrUQH64fLBIqrjJAQ,7
2ESMGWF2TmSNI75RSLsevw,3
5pv0ctQoQ7i7J4l0z6ukyQ,7
Dt2QVFLNQW-yQr_MYz5MDA,7
KIz10SYMRzqIjQVEc2mE0g,1
YXVz-tciRguqdvDZtch50g,7
-BbSCv7XSAiFWTIUGqzp7A,7
cQ_x5GETQrGakE4fk2i5dg,7
ydabvs_xTgmbsR2QpmMBQw,7
IZa6IU_PQKij4UZvKSStxA,7
Lf7Xhpm2RLyJ1FGzFnR0iw,1
xPM_BJZMStmQ8uJZbozhkg,7
R0BmuTyeTVisvTbjcjt5Gw,7
mQXaqN6ZQgudYjZQyOWrpw,7
95DncFAFRmqgP4I7FgUBfg,5
gQK8kVZEQeK69OwPpQngAA,7
5f8EPtEpSMCNof3G8VrHPA,7
DgPM7P2vR2qhn97kqJWbjQ,1
6urS3ptFR8W1jhpDuFqW8w,1
cW_r3PRvTCW2KDSCSRFQgw,6
-VEBFoAmTsmHHn4JlhJSyA,5
Krmr_l5fSzeZSEm57yqyiw,8
ac3BS_PUTd-ReFr4eyKvoQ,5
Z7hJ8nh3S2KtWIcR6VadQw,3
fwtFxof9RQqagKRUjCbZ0g,7
Y6FpbvmrSzyBM1HFb1fljw,3
Pf7ZmkjrT8iP5xC1ejMfpA,5
fwfCu-pXRoWzgsNK2052Nw,7
URxhxaEfSbaOm1i8bfHdMw,8
UEf181unT5-fXktX9Y40Zw,5
rAzKr50SQdO7qN0rlr0lcA,7
qaLD2EiGSF6yz7Q4iDunMQ,1
SN-Z_LGeQ0KRZ9JXNJxXBQ,7
p8J8cON4QfiypZTMQAC6fA,3
i15jSCpYRvWYE1Ir9W8hUw,5
Uuz6sEiLTr6VqCX6CFw1ww,7
Kz6LBRWCRoKrkLfLD7Yg-A,5
qPlkyU1NSLSua8NV7sVC0w,7
NT2HKlYTR1yXESL03PBPPw,1
btofEct9Q66kXDNB4ymmig,8
RW92Qlv7SiG0DDxBUdDErQ,7
er1yKyUJQsO-OtWsD1ux0A,3
RwmzhQ_bQ3m0tF60qyyacw,8
lrAvfGEPR-iJki24iv2KHQ,1
D4RfiigKRzKj_JHKi4vunw,1
f5sGFF46Q3SzrRzMq_WwWA,1
GwVJocgKQd2qYFHlN25C1g,7
ZqEI8_eGSTqV2PRP8hkR7A,7
vn_ey61NTD-Ro_EnzVyi-w,7
Z6FxTYasTzWiv_-dEKizIw,7
0M9ed0NlQjac0xvsU84gwg,7
QaMDisXOSjGK36kYY7NPeQ,7
